amount,hour_of_day,day_of_week,is_weekend,is_night,merchant_category,is_foreign_country,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,is_new_merchant,is_high_risk_category,label
11.44,22,6,1,0,travel,0,2,4,1.79,0,0,0
23.33,13,5,1,0,restaurant,0,2,7,1.49,1,0,0
457.61,8,3,0,0,electronics,0,2,8,1.32,0,0,0
2414.07,4,1,0,1,gambling,0,2,8,5.7,0,1,1
245.48,13,1,0,0,restaurant,0,3,9,1.91,0,0,0
448.56,9,4,0,0,electronics,0,1,7,1.72,0,0,0
3044.23,4,2,0,1,unknown,0,4,8,3.01,0,1,1
260.4,6,1,0,0,grocery,1,2,6,0.9,0,0,0
968.65,20,3,0,0,grocery,0,4,5,0.71,1,0,0
40.99,15,1,0,0,restaurant,0,1,1,1.53,0,0,0
296.66,13,4,0,0,entertainment,0,1,3,1.29,0,0,0
15.82,7,3,0,0,utilities,1,1,5,0.53,0,0,0
90.95,14,1,0,0,restaurant,0,1,9,1.71,0,0,0
40.41,9,5,1,0,pharmacy,0,1,3,1.6,0,0,0
77.72,17,5,1,0,grocery,0,2,2,1.6,0,0,0
35.98,11,2,0,0,travel,0,1,9,0.68,1,0,0
142.26,19,6,1,0,restaurant,0,1,8,0.92,0,0,0
123.06,7,2,0,0,electronics,0,2,1,0.55,0,0,0
491.47,12,4,0,0,utilities,0,1,3,1.76,1,0,0
636.89,12,6,1,0,online_shopping,0,1,9,1.24,0,0,0
76.94,16,2,0,0,utilities,1,3,1,1.68,0,0,0
91.05,11,4,0,0,pharmacy,0,2,3,0.54,0,0,0
33.13,14,6,1,0,pharmacy,0,1,4,1.0,0,0,0
404.02,2,4,0,1,entertainment,0,3,9,1.56,0,0,0
118.6,9,4,0,0,online_shopping,0,1,7,0.98,0,0,0
467.14,11,6,1,0,restaurant,0,1,6,1.21,0,0,0
46.22,11,0,0,0,grocery,0,1,2,0.91,0,0,0
1383.79,18,5,1,0,utilities,0,1,3,1.64,0,0,0
1477.66,13,0,0,0,utilities,0,1,8,1.16,0,0,0
87.73,10,5,1,0,entertainment,0,1,1,1.19,0,0,0
138.48,7,2,0,0,pharmacy,0,1,2,1.12,0,0,0
131.72,9,6,1,0,online_shopping,0,1,6,1.08,0,0,0
13.08,16,4,0,0,electronics,0,2,2,1.03,0,0,0
141.14,11,5,1,0,retail,0,1,3,1.13,0,0,0
93.11,17,0,0,0,grocery,0,2,5,0.79,0,0,0
96.49,8,4,0,0,travel,0,3,3,0.61,0,0,0
113.8,23,2,0,1,retail,0,2,3,0.93,0,0,0
461.85,16,1,0,0,restaurant,0,1,1,0.58,0,0,0
49.65,18,3,0,0,travel,0,3,9,1.71,0,0,0
302.61,10,1,0,0,electronics,0,2,1,0.99,0,0,0
404.35,4,2,0,1,gas_station,0,3,9,1.92,0,0,0
104.03,9,6,1,0,utilities,0,2,5,1.08,0,0,0
62.0,11,6,1,0,pharmacy,0,1,8,1.79,0,0,0
140.42,14,0,0,0,entertainment,0,1,5,1.11,0,0,0
378.2,7,5,1,0,retail,0,1,6,1.19,0,0,0
68.65,15,0,0,0,electronics,0,3,8,1.06,0,0,0
4050.12,2,5,1,1,wire_transfer,1,2,7,17.89,1,1,1
60.55,8,5,1,0,retail,0,1,7,1.42,0,0,0
21.23,10,1,0,0,entertainment,0,1,6,1.21,0,0,0
108.46,4,4,0,1,utilities,0,1,8,1.33,0,0,0
138.51,3,3,0,1,retail,0,2,2,0.68,1,0,0
70.65,18,5,1,0,pharmacy,0,1,9,1.44,0,0,0
75.77,18,1,0,0,pharmacy,0,2,2,1.67,0,0,0
303.52,14,4,0,0,grocery,0,1,3,1.81,0,0,0
50.88,17,4,0,0,online_shopping,0,1,4,1.6,0,0,0
59.63,13,4,0,0,utilities,0,2,1,1.05,1,0,0
20.63,7,2,0,0,pharmacy,0,2,7,0.64,0,0,0
374.17,14,4,0,0,pharmacy,0,2,1,1.58,0,0,0
28.57,16,0,0,0,grocery,0,1,2,0.75,0,0,0
33.49,19,6,1,0,travel,0,1,6,0.9,0,0,0
110.03,17,3,0,0,travel,1,1,6,1.2,0,0,0
378.41,11,2,0,0,restaurant,0,2,2,1.23,0,0,0
19.38,19,3,0,0,pharmacy,0,1,2,1.85,1,0,0
0.9,20,1,0,0,pawn_shop,1,26,30,0.05,1,1,1
880.89,12,4,0,0,grocery,0,1,3,0.7,1,0,0
80.68,2,4,0,1,grocery,0,2,6,1.89,0,0,0
128.62,11,0,0,0,pharmacy,0,1,6,0.7,0,0,0
38.93,11,3,0,0,utilities,0,1,9,1.12,1,0,0
435.35,9,3,0,0,pharmacy,0,1,9,1.08,0,0,0
61.07,9,5,1,0,grocery,0,2,7,0.82,0,0,0
1035.46,14,0,0,0,entertainment,0,2,4,1.43,1,0,0
54.35,9,1,0,0,online_shopping,0,1,7,1.44,0,0,0
478.55,9,6,1,0,restaurant,0,1,4,1.1,0,0,0
137.26,7,0,0,0,entertainment,0,1,4,1.17,0,0,0
45.29,7,0,0,0,utilities,0,2,2,1.81,1,0,0
479.31,10,5,1,0,entertainment,0,1,8,1.7,0,0,0
524.23,17,2,0,0,retail,0,2,7,1.56,0,0,0
79.42,8,0,0,0,entertainment,0,2,8,1.55,0,0,0
22.15,12,5,1,0,electronics,0,1,5,1.64,0,0,0
105.51,15,6,1,0,grocery,0,1,5,1.49,0,0,0
110.03,18,6,1,0,travel,0,2,9,0.99,0,0,0
107.87,9,1,0,0,utilities,0,2,4,1.84,0,0,0
101.36,14,3,0,0,restaurant,0,2,6,1.43,0,0,0
93.17,1,3,0,1,restaurant,0,2,8,1.87,0,0,0
47.29,10,1,0,0,electronics,0,4,6,1.23,0,0,0
304.04,13,1,0,0,pharmacy,0,1,2,1.06,0,0,0
195.94,12,5,1,0,travel,0,1,4,1.84,0,0,0
1437.64,20,0,0,0,online_shopping,0,3,1,1.28,1,0,0
93.02,18,5,1,0,grocery,0,4,8,1.43,1,0,0
521.73,15,3,0,0,online_shopping,0,1,6,1.22,1,0,0
81.86,8,2,0,0,grocery,0,3,6,1.59,0,0,0
90.79,10,2,0,0,pharmacy,1,1,7,0.67,0,0,0
25.27,5,3,0,0,pharmacy,0,1,4,0.97,0,0,0
490.88,17,1,0,0,online_shopping,0,3,5,1.11,0,0,0
7.61,17,2,0,0,utilities,1,2,8,1.28,0,0,0
265.17,21,6,1,0,restaurant,0,1,8,1.54,1,0,0
185.66,12,3,0,0,travel,1,3,2,1.01,0,0,0
1039.02,16,3,0,0,gas_station,0,1,2,1.16,0,0,0
145.93,17,6,1,0,online_shopping,0,2,9,1.46,0,0,0
564.14,13,6,1,0,entertainment,0,1,3,0.96,0,0,0
172.84,16,3,0,0,online_shopping,0,3,9,1.2,1,0,0
403.21,2,3,0,1,grocery,0,3,7,1.41,1,0,0
331.82,10,2,0,0,restaurant,1,1,9,1.81,1,0,0
455.56,15,5,1,0,travel,0,1,1,0.62,0,0,0
495.13,20,4,0,0,pharmacy,0,1,7,1.36,0,0,0
60.9,23,3,0,1,online_shopping,0,1,4,1.37,0,0,0
41.76,22,5,1,0,electronics,0,1,6,1.01,0,0,0
1626.37,3,4,0,1,unknown,1,1,10,4.04,0,0,1
11.11,2,2,0,1,online_shopping,0,2,8,0.6,0,0,0
455.84,9,4,0,0,utilities,0,2,7,1.91,0,0,0
116.0,9,6,1,0,pharmacy,1,1,2,0.83,1,0,0
6.99,17,2,0,0,travel,0,2,7,1.76,0,0,0
75.05,16,3,0,0,pharmacy,0,1,3,0.99,0,0,0
115.19,14,3,0,0,utilities,0,1,1,1.31,1,0,0
77.63,12,2,0,0,restaurant,0,1,1,1.75,0,0,0
65.64,11,1,0,0,electronics,0,1,5,1.73,0,0,0
45.21,14,6,1,0,pharmacy,0,3,2,1.06,1,0,0
6135.34,23,5,1,1,electronics,1,2,11,14.33,0,1,1
124.39,8,1,0,0,retail,0,2,2,1.95,0,0,0
13.96,6,5,1,0,online_shopping,0,2,2,0.97,0,0,0
283.16,7,0,0,0,restaurant,0,1,9,1.87,0,0,0
67.81,10,1,0,0,gas_station,0,3,8,0.68,0,0,0
126.18,10,4,0,0,entertainment,0,3,3,0.99,0,0,0
66.06,7,0,0,0,pharmacy,0,1,6,1.7,0,0,0
209.96,8,0,0,0,utilities,0,2,7,1.49,1,0,0
32.84,9,4,0,0,gas_station,0,2,8,0.64,0,0,0
481.09,8,4,0,0,restaurant,0,2,3,0.88,0,0,0
322.11,12,6,1,0,utilities,0,2,9,0.84,0,0,0
230.91,11,0,0,0,gas_station,0,2,3,1.87,0,0,0
120.45,5,4,0,0,retail,0,1,7,1.03,0,0,0
80.2,15,0,0,0,electronics,0,1,7,1.44,0,0,0
242.39,8,0,0,0,online_shopping,0,1,2,0.77,0,0,0
82.31,11,5,1,0,travel,0,1,3,1.79,0,0,0
142.04,17,2,0,0,pharmacy,0,1,2,0.68,0,0,0
79.54,15,2,0,0,electronics,0,1,7,1.85,0,0,0
1975.73,1,6,1,1,travel,1,1,5,5.94,1,0,1
6715.84,1,1,0,1,wire_transfer,1,3,9,17.65,1,1,1
80.81,15,1,0,0,grocery,1,1,2,1.81,0,0,0
28.13,9,3,0,0,travel,0,4,5,0.7,1,0,0
459.03,10,2,0,0,gas_station,0,2,3,0.8,0,0,0
13.81,18,6,1,0,gas_station,0,3,9,0.92,0,0,0
54.67,13,5,1,0,grocery,0,1,1,0.86,0,0,0
441.04,11,2,0,0,gas_station,0,1,7,1.14,1,0,0
1002.81,3,5,1,1,wire_transfer,0,2,4,10.62,1,1,1
40.45,8,6,1,0,restaurant,0,1,5,1.51,0,0,0
96.41,21,3,0,0,retail,0,1,8,0.86,0,0,0
74.09,2,6,1,1,entertainment,0,1,3,1.56,0,0,0
136.22,13,5,1,0,travel,0,1,8,0.6,1,0,0
332.44,18,4,0,0,crypto,1,21,28,1.9,1,0,1
1153.01,10,5,1,0,gas_station,0,1,6,0.86,0,0,0
83.88,12,0,0,0,entertainment,0,1,6,0.8,0,0,0
133.97,9,0,0,0,retail,0,2,7,2.0,0,0,0
9.76,12,2,0,0,retail,0,3,1,1.67,0,0,0
301.08,23,0,0,0,gambling,1,44,47,1.47,1,0,1
67.7,21,5,1,0,utilities,0,3,2,1.54,0,0,0
5.79,13,0,0,0,retail,0,1,7,1.04,0,0,0
147.73,8,5,1,0,gas_station,0,1,8,0.51,0,0,0
402.1,13,2,0,0,pharmacy,0,3,6,0.86,1,0,0
89.39,14,6,1,0,electronics,0,1,3,1.76,0,0,0
10.87,11,5,1,0,utilities,0,2,9,1.95,0,0,0
25.22,15,6,1,0,grocery,0,2,3,0.56,0,0,0
147.46,5,2,0,0,online_shopping,0,1,6,1.51,0,0,0
103.58,13,0,0,0,gas_station,0,4,7,1.08,0,0,0
145.44,12,5,1,0,retail,0,2,6,0.67,0,0,0
129.58,19,1,0,0,gas_station,0,2,4,1.16,0,0,0
110.01,14,6,1,0,entertainment,0,1,1,1.86,0,0,0
31.02,11,6,1,0,restaurant,0,2,4,1.2,0,0,0
1.93,7,3,0,0,unknown,1,21,30,0.09,1,1,1
67.54,22,6,1,0,online_shopping,0,2,5,0.73,0,0,0
84.46,19,6,1,0,entertainment,0,3,4,1.79,0,0,0
178.96,19,5,1,0,electronics,1,1,5,1.59,0,0,0
71.42,16,0,0,0,entertainment,0,1,4,0.52,0,0,0
2.51,15,4,0,0,wire_transfer,0,32,33,0.09,1,1,1
369.6,8,3,0,0,electronics,0,2,7,1.61,0,0,0
145.26,13,4,0,0,pharmacy,0,1,6,1.89,0,0,0
472.06,15,2,0,0,retail,0,1,5,1.54,0,0,0
177.19,15,5,1,0,online_shopping,0,2,8,1.43,0,0,0
1143.46,9,0,0,0,entertainment,0,2,3,0.63,0,0,0
12.69,12,3,0,0,gas_station,0,1,9,1.02,1,0,0
68.07,15,0,0,0,online_shopping,0,1,9,1.01,0,0,0
372.1,10,6,1,0,electronics,0,2,1,0.8,1,0,0
356.42,4,3,0,1,grocery,0,1,1,1.12,0,0,0
96.71,9,4,0,0,gas_station,0,1,1,1.58,0,0,0
174.1,18,5,1,0,pharmacy,0,1,9,0.55,0,0,0
107.46,14,2,0,0,retail,0,4,9,1.64,0,0,0
6.85,10,6,1,0,entertainment,0,1,3,1.5,0,0,0
46.28,14,6,1,0,utilities,0,1,8,1.79,0,0,0
10696.17,20,5,1,0,gambling,0,1,3,37.06,1,1,1
15.96,15,3,0,0,utilities,0,3,3,0.72,0,0,0
95.93,22,5,1,0,gas_station,0,4,8,1.25,0,0,0
944.67,16,0,0,0,gas_station,0,4,4,1.01,0,0,0
105.93,20,3,0,0,restaurant,0,1,2,1.83,0,0,0
103.79,11,3,0,0,retail,0,1,7,1.1,0,0,0
790.6,15,2,0,0,restaurant,0,2,6,1.11,0,0,0
743.46,18,2,0,0,grocery,0,1,5,1.58,0,0,0
7.34,13,3,0,0,utilities,0,1,6,1.44,0,0,0
101.21,11,3,0,0,online_shopping,0,4,4,1.57,0,0,0
37.54,16,0,0,0,pharmacy,0,1,8,1.46,0,0,0
269.9,11,3,0,0,grocery,0,1,5,0.51,0,0,0
124.24,14,5,1,0,entertainment,0,1,4,1.36,0,0,0
177.49,2,4,0,1,online_shopping,0,1,3,1.69,0,0,0
89.79,11,1,0,0,gas_station,0,2,4,1.31,1,0,0
85.45,8,1,0,0,retail,0,1,7,1.85,0,0,0
1.69,4,6,1,1,crypto,0,21,26,0.05,1,1,1
302.25,19,3,0,0,travel,0,3,9,1.69,0,0,0
482.65,14,5,1,0,gas_station,0,1,6,0.71,0,0,0
377.04,15,6,1,0,travel,0,1,9,1.09,0,0,0
36.97,8,2,0,0,pharmacy,0,2,7,1.06,0,0,0
38.77,15,5,1,0,restaurant,0,1,9,0.88,0,0,0
517.99,15,2,0,0,electronics,0,2,1,0.7,0,0,0
154.56,14,6,1,0,restaurant,0,1,2,1.95,0,0,0
145.52,7,5,1,0,gas_station,1,1,1,1.67,0,0,0
18.43,16,3,0,0,retail,0,2,7,1.55,1,0,0
28.11,10,3,0,0,utilities,0,4,1,1.92,0,0,0
322.83,12,6,1,0,utilities,0,1,8,1.86,0,0,0
40.25,6,1,0,0,restaurant,0,1,9,1.56,1,0,0
4921.25,3,4,0,1,crypto,1,1,8,10.86,0,1,1
210.86,14,0,0,0,electronics,0,2,9,0.64,0,0,0
26.7,7,1,0,0,gas_station,1,1,7,1.92,0,0,0
51.67,17,6,1,0,utilities,0,2,6,1.17,0,0,0
70.35,17,6,1,0,online_shopping,0,3,5,1.68,0,0,0
467.17,11,4,0,0,grocery,0,1,2,1.41,0,0,0
454.19,20,0,0,0,utilities,0,1,7,0.52,0,0,0
161.3,12,5,1,0,entertainment,0,2,7,1.43,0,0,0
80.25,9,0,0,0,grocery,1,1,2,0.62,0,0,0
22.47,16,4,0,0,restaurant,0,1,5,1.13,0,0,0
100.96,10,0,0,0,grocery,0,3,4,0.92,0,0,0
481.74,15,3,0,0,restaurant,0,1,4,1.65,0,0,0
107.96,17,0,0,0,gas_station,0,1,1,1.88,1,0,0
79.24,16,4,0,0,grocery,0,1,9,1.88,0,0,0
437.57,0,0,0,1,pharmacy,0,1,4,0.74,1,0,0
310.26,14,4,0,0,travel,0,1,3,1.7,0,0,0
566.41,12,6,1,0,online_shopping,0,1,8,1.92,0,0,0
162.89,15,3,0,0,retail,0,1,7,1.82,0,0,0
385.6,7,2,0,0,retail,0,3,7,0.75,1,0,0
202.42,9,4,0,0,grocery,0,1,2,1.08,0,0,0
1313.12,12,2,0,0,grocery,0,1,6,1.24,0,0,0
95.96,20,6,1,0,gas_station,0,2,4,1.65,0,0,0
14.72,15,4,0,0,electronics,0,3,3,0.88,0,0,0
182.3,13,2,0,0,travel,0,3,1,0.92,0,0,0
22.98,12,2,0,0,grocery,0,1,9,0.51,0,0,0
401.88,10,2,0,0,online_shopping,0,1,5,1.13,0,0,0
74.03,16,1,0,0,pharmacy,0,1,8,0.87,0,0,0
28.35,1,6,1,1,retail,0,1,3,1.59,0,0,0
447.31,9,4,0,0,grocery,0,1,8,0.71,1,0,0
96.53,16,1,0,0,gas_station,1,3,2,1.38,0,0,0
124.95,0,5,1,1,online_shopping,0,3,8,0.73,0,0,0
97.86,17,2,0,0,electronics,0,2,4,1.23,1,0,0
118.45,13,2,0,0,utilities,0,1,4,1.99,0,0,0
69.88,8,3,0,0,grocery,1,1,4,0.66,0,0,0
404.36,21,3,0,0,entertainment,0,3,3,0.57,1,0,0
434.52,6,1,0,0,gas_station,0,1,4,0.96,0,0,0
1369.45,16,4,0,0,online_shopping,0,1,2,0.66,0,0,0
136.79,8,1,0,0,travel,0,3,8,1.67,0,0,0
101.48,13,1,0,0,travel,0,2,4,1.68,0,0,0
251.63,10,4,0,0,electronics,0,4,9,0.68,0,0,0
22.68,7,0,0,0,travel,0,2,9,1.91,0,0,0
112.83,12,1,0,0,gas_station,0,1,4,0.82,0,0,0
384.21,5,3,0,0,grocery,0,1,6,1.54,0,0,0
107.32,0,3,0,1,grocery,0,1,7,0.57,0,0,0
45.83,18,6,1,0,pharmacy,0,1,9,1.63,1,0,0
210.36,8,6,1,0,electronics,0,2,2,1.64,0,0,0
9.61,7,1,0,0,grocery,0,1,8,1.21,0,0,0
376.86,13,4,0,0,pharmacy,0,3,6,1.02,0,0,0
140.41,8,2,0,0,utilities,0,1,2,0.98,0,0,0
91.07,16,1,0,0,pharmacy,0,1,2,0.66,0,0,0
115.07,13,3,0,0,travel,0,3,4,1.24,0,0,0
276.7,0,1,0,1,pharmacy,0,59,64,2.19,1,0,1
98.01,20,3,0,0,online_shopping,0,1,7,1.59,0,0,0
29.2,13,4,0,0,pharmacy,1,1,6,0.92,0,0,0
495.72,14,3,0,0,gas_station,0,1,9,1.54,0,0,0
427.7,12,0,0,0,grocery,1,1,7,1.34,0,0,0
15.44,6,3,0,0,electronics,0,2,5,1.63,0,0,0
446.78,14,2,0,0,entertainment,0,1,6,1.89,0,0,0
113.58,16,1,0,0,pharmacy,0,3,3,0.55,0,0,0
111.52,13,1,0,0,utilities,1,1,6,1.43,0,0,0
497.78,9,0,0,0,online_shopping,0,1,9,1.96,0,0,0
98.24,7,1,0,0,electronics,0,3,5,1.9,0,0,0
4.39,23,0,0,0,gambling,0,27,33,0.03,1,1,1
55.59,17,1,0,0,restaurant,0,4,7,0.51,0,0,0
312.5,20,6,1,0,electronics,0,2,2,1.2,0,0,0
324.49,9,3,0,0,grocery,1,2,9,1.95,0,0,0
3672.54,2,3,0,1,wire_transfer,1,1,8,8.04,1,1,1
577.12,0,0,0,1,unknown,1,4,7,5.46,1,1,1
194.6,2,6,1,1,electronics,0,1,7,1.38,0,0,0
86.21,16,1,0,0,grocery,0,3,8,0.77,1,0,0
211.36,23,6,1,1,pharmacy,0,1,5,0.54,1,0,0
402.45,16,5,1,0,retail,0,1,4,0.62,0,0,0
155.13,6,5,1,0,electronics,0,3,9,0.94,0,0,0
53.37,16,0,0,0,online_shopping,0,1,9,0.57,0,0,0
487.17,15,2,0,0,entertainment,0,2,2,0.87,0,0,0
91.22,21,4,0,0,entertainment,0,1,4,1.44,0,0,0
133.23,18,6,1,0,travel,0,1,6,1.12,0,0,0
71.48,20,4,0,0,retail,1,1,2,1.7,0,0,0
462.15,15,6,1,0,pharmacy,0,2,3,0.75,0,0,0
112.94,17,2,0,0,retail,0,1,7,1.79,0,0,0
55.36,12,3,0,0,utilities,0,2,6,1.95,0,0,0
25.56,19,3,0,0,electronics,0,2,2,0.83,0,0,0
455.55,17,3,0,0,gas_station,0,1,7,1.67,0,0,0
49.72,4,0,0,1,restaurant,0,1,1,1.2,0,0,0
65.43,1,3,0,1,retail,0,1,4,1.07,0,0,0
74.73,12,5,1,0,travel,0,3,2,1.74,0,0,0
300.36,17,5,1,0,utilities,0,1,6,1.31,0,0,0
2884.77,23,3,0,1,electronics,1,3,5,21.33,1,1,1
111.42,3,1,0,1,restaurant,0,2,2,0.7,0,0,0
99.26,15,4,0,0,electronics,0,1,5,0.64,0,0,0
417.17,16,6,1,0,electronics,0,1,2,1.84,0,0,0
134.87,6,4,0,0,gas_station,0,2,2,1.89,0,0,0
289.75,9,1,0,0,utilities,0,36,43,3.89,1,0,1
590.94,13,6,1,0,grocery,0,1,5,1.75,1,0,0
395.66,12,5,1,0,online_shopping,0,1,8,1.05,1,0,0
8.35,18,6,1,0,electronics,0,1,7,0.71,0,0,0
803.59,23,6,1,1,unknown,0,6,8,10.76,1,1,1
2844.03,0,5,1,1,unknown,0,5,9,8.15,1,1,1
26.82,16,4,0,0,utilities,1,1,9,1.63,0,0,0
33.62,6,6,1,0,entertainment,0,3,8,1.45,0,0,0
15.16,15,6,1,0,online_shopping,0,1,1,1.13,0,0,0
64.61,7,5,1,0,grocery,0,3,5,1.6,0,0,0
82.54,19,6,1,0,entertainment,0,1,6,0.89,0,0,0
271.55,16,0,0,0,grocery,0,1,2,1.78,0,0,0
138.83,8,2,0,0,grocery,0,1,5,1.58,1,0,0
478.97,9,2,0,0,travel,0,2,9,1.87,0,0,0
194.57,11,4,0,0,pawn_shop,0,29,36,1.1,1,0,1
71.21,15,4,0,0,entertainment,0,1,8,1.81,0,0,0
82.44,17,2,0,0,online_shopping,0,1,2,0.92,0,0,0
351.5,11,6,1,0,entertainment,0,3,2,0.68,0,0,0
641.24,17,6,1,0,electronics,0,2,7,1.1,0,0,0
96.68,8,0,0,0,grocery,0,2,2,0.88,0,0,0
89.48,7,4,0,0,restaurant,1,1,7,1.07,0,0,0
44.79,6,4,0,0,electronics,0,2,4,1.61,0,0,0
838.37,2,4,0,1,gambling,0,2,6,6.49,0,1,1
2421.46,0,4,0,1,pawn_shop,1,5,13,9.83,1,1,1
109.56,9,6,1,0,entertainment,0,1,5,1.17,0,0,0
389.21,8,4,0,0,electronics,0,1,1,1.43,0,0,0
39.81,15,6,1,0,online_shopping,0,3,8,1.51,0,0,0
53.0,19,6,1,0,retail,0,2,9,0.68,0,0,0
106.54,15,3,0,0,grocery,0,2,8,0.91,0,0,0
11.86,14,2,0,0,pharmacy,0,1,5,1.72,0,0,0
20.95,12,4,0,0,retail,0,1,6,1.85,0,0,0
864.5,9,5,1,0,electronics,0,2,9,1.84,0,0,0
285.94,13,1,0,0,entertainment,0,1,8,1.2,0,0,0
86.42,11,5,1,0,grocery,0,2,6,0.89,0,0,0
123.69,19,6,1,0,gas_station,0,1,5,1.56,0,0,0
21.18,15,3,0,0,travel,0,1,8,1.75,1,0,0
295.17,12,5,1,0,pharmacy,0,3,5,2.0,0,0,0
23.43,19,0,0,0,grocery,0,1,3,1.48,1,0,0
12.86,10,3,0,0,pharmacy,0,1,5,1.92,0,0,0
422.61,8,4,0,0,utilities,0,2,2,1.91,0,0,0
447.92,15,6,1,0,travel,0,1,3,0.79,0,0,0
40.02,8,3,0,0,entertainment,1,3,7,1.53,0,0,0
135.57,9,2,0,0,utilities,0,1,8,0.71,0,0,0
484.85,2,1,0,1,entertainment,0,1,9,0.58,0,0,0
343.77,11,4,0,0,pharmacy,0,1,3,1.37,0,0,0
87.82,8,6,1,0,online_shopping,0,3,7,1.65,0,0,0
47.63,11,1,0,0,online_shopping,0,1,4,0.8,0,0,0
62.9,16,1,0,0,online_shopping,0,3,1,1.75,0,0,0
60.29,15,2,0,0,gas_station,0,2,5,0.5,0,0,0
911.29,17,4,0,0,pharmacy,0,2,9,0.59,0,0,0
121.7,9,4,0,0,entertainment,0,1,4,0.86,1,0,0
50.63,11,6,1,0,utilities,0,1,2,0.71,0,0,0
354.48,11,5,1,0,restaurant,1,1,1,1.71,1,0,0
9.11,7,5,1,0,entertainment,0,3,7,0.79,0,0,0
437.83,11,2,0,0,grocery,0,1,6,0.57,0,0,0
132.29,8,1,0,0,utilities,0,2,6,1.68,1,0,0
161.5,19,3,0,0,online_shopping,0,1,4,1.56,1,0,0
366.7,12,0,0,0,retail,0,1,9,0.7,0,0,0
1340.04,12,0,0,0,grocery,0,3,7,0.73,0,0,0
48.17,18,0,0,0,retail,0,1,8,1.53,0,0,0
361.55,5,6,1,0,pharmacy,0,1,7,1.0,1,0,0
432.8,9,0,0,0,online_shopping,0,1,4,1.45,0,0,0
39.75,10,3,0,0,electronics,0,3,9,1.08,0,0,0
142.13,11,4,0,0,gas_station,0,2,8,1.68,1,0,0
171.16,15,6,1,0,utilities,1,57,65,2.27,1,0,1
353.04,6,0,0,0,retail,0,1,5,1.5,0,0,0
35.05,21,3,0,0,travel,1,1,6,1.66,0,0,0
42.86,13,4,0,0,entertainment,0,1,7,0.59,0,0,0
208.5,11,3,0,0,utilities,0,1,8,1.36,0,0,0
452.16,6,5,1,0,travel,0,2,3,1.62,0,0,0
106.17,21,6,1,0,utilities,0,1,2,1.17,0,0,0
917.34,13,0,0,0,travel,0,2,6,0.79,0,0,0
887.36,13,5,1,0,gas_station,0,1,3,0.77,0,0,0
94.79,6,3,0,0,restaurant,0,1,3,0.59,0,0,0
395.52,12,0,0,0,retail,0,1,2,0.51,0,0,0
104.31,18,4,0,0,entertainment,0,1,8,0.84,0,0,0
110.15,16,3,0,0,pharmacy,0,1,2,1.38,1,0,0
113.17,12,6,1,0,utilities,0,1,8,0.96,0,0,0
444.81,0,0,0,1,restaurant,0,2,9,1.37,0,0,0
1536.79,4,4,0,1,unknown,1,1,4,5.1,0,0,1
7.97,9,1,0,0,restaurant,0,3,4,1.73,1,0,0
206.48,12,6,1,0,grocery,0,1,5,1.0,1,0,0
17.56,9,3,0,0,grocery,0,2,1,1.82,0,0,0
474.86,20,0,0,0,online_shopping,0,3,9,1.2,0,0,0
103.0,12,2,0,0,travel,0,2,3,0.69,0,0,0
1035.66,17,3,0,0,electronics,0,2,4,1.08,0,0,0
483.13,12,6,1,0,entertainment,0,2,2,0.84,0,0,0
227.1,9,4,0,0,grocery,0,3,6,1.42,0,0,0
72.06,22,2,0,0,entertainment,0,55,55,3.95,1,0,1
59.62,9,4,0,0,gas_station,0,1,7,1.83,0,0,0
1264.85,20,0,0,0,travel,0,1,8,1.91,0,0,0
8306.42,9,1,0,0,gambling,1,1,10,20.8,1,1,1
93.67,21,2,0,0,online_shopping,0,1,4,1.04,0,0,0
127.41,8,0,0,0,utilities,0,2,2,1.13,0,0,0
142.89,5,1,0,0,entertainment,0,1,8,0.73,0,0,0
109.72,17,0,0,0,retail,0,1,1,1.86,0,0,0
94.9,9,4,0,0,restaurant,0,1,4,0.82,0,0,0
114.22,12,3,0,0,utilities,0,3,3,0.95,0,0,0
90.58,14,2,0,0,travel,0,2,2,0.94,1,0,0
99.31,8,2,0,0,utilities,0,4,7,1.19,0,0,0
92.22,15,6,1,0,electronics,0,2,4,1.08,1,0,0
149.53,8,3,0,0,retail,0,1,2,0.62,0,0,0
497.01,11,4,0,0,retail,0,1,4,1.42,0,0,0
475.14,3,1,0,1,pawn_shop,1,29,35,4.41,1,0,1
64.72,9,6,1,0,retail,0,2,7,1.71,0,0,0
369.41,21,2,0,0,pharmacy,0,1,8,1.3,0,0,0
1948.13,3,6,1,1,online_shopping,1,3,8,8.68,1,1,1
408.63,12,5,1,0,travel,0,2,8,0.91,0,0,0
58.2,19,3,0,0,utilities,0,3,9,1.44,0,0,0
185.4,17,6,1,0,grocery,0,2,2,1.52,0,0,0
792.45,11,6,1,0,grocery,0,1,3,1.7,0,0,0
120.67,17,3,0,0,pharmacy,0,2,9,0.88,0,0,0
66.89,13,3,0,0,pharmacy,0,1,2,1.19,0,0,0
106.04,9,1,0,0,retail,0,2,5,1.52,0,0,0
580.62,13,4,0,0,utilities,0,2,6,1.22,0,0,0
57.83,12,1,0,0,electronics,0,2,9,1.13,0,0,0
121.49,20,2,0,0,utilities,0,3,9,1.12,0,0,0
308.71,11,4,0,0,entertainment,0,1,2,1.57,0,0,0
